ID;GROUPID;ARTIFACTID;CATEGORY;TAGS
com.github.fluidsonic:fluid-time-jdk7;com.github.fluidsonic;fluid-time-jdk7;Utilities;time
com.github.fluidsonic:fluid-time-jdk8;com.github.fluidsonic;fluid-time-jdk8;Utilities;time
com.github.fluidsonic:fluid-time-macosx64;com.github.fluidsonic;fluid-time-macosx64;Utilities;time
com.github.irshulx:time-slot-picker;com.github.irshulx;time-slot-picker;Utilities;time
com.github.losizm:little-time_2.12;com.github.losizm;little-time_2.12;Utilities;time
com.github.losizm:little-time_2.13;com.github.losizm;little-time_2.13;Utilities;time
com.github.manliogit:time-serie;com.github.manliogit;time-serie;Utilities;time
com.github.mg0324:mango-time-kit;com.github.mg0324;mango-time-kit;Utilities;time
com.github.michaelruocco:elapsed-time;com.github.michaelruocco;elapsed-time;Utilities;time
com.github.perfectacle:time-machine;com.github.perfectacle;time-machine;Utilities;time
com.github.seratch:java-time-backport;com.github.seratch;java-time-backport;Utilities;time
com.github.shibayu36:joda-time-fake_2.11;com.github.shibayu36;joda-time-fake_2.11;Utilities;time
com.github.shibayu36:joda-time-fake_2.12;com.github.shibayu36;joda-time-fake_2.12;Utilities;time
com.github.tix-measurements:tix-time-core;com.github.tix-measurements;tix-time-core;Utilities;time
com.github.tkawachi:joda-time-gen_2.10;com.github.tkawachi;joda-time-gen_2.10;Utilities;time
com.github.tkawachi:joda-time-gen_2.11;com.github.tkawachi;joda-time-gen_2.11;Utilities;time
com.github.tminglei:slick-pg_joda-time_2.10;com.github.tminglei;slick-pg_joda-time_2.10;Utilities;time
com.github.tminglei:slick-pg_joda-time_2.10.3;com.github.tminglei;slick-pg_joda-time_2.10.3;Utilities;time
com.github.tminglei:slick-pg_joda-time_2.11;com.github.tminglei;slick-pg_joda-time_2.11;Utilities;time
com.github.tminglei:slick-pg_joda-time_2.12;com.github.tminglei;slick-pg_joda-time_2.12;Utilities;time
com.github.tminglei:slick-pg_joda-time_2.13;com.github.tminglei;slick-pg_joda-time_2.13;Utilities;time
com.github.xkzhangsan:xk-time;com.github.xkzhangsan;xk-time;Utilities;time
com.kenai.nbpwr:joda-time;com.kenai.nbpwr;joda-time;IDE Modules;time
com.github.liaochong:ratel-tools-validator;com.github.liaochong;ratel-tools-validator;Utilities;tools|validation
org.apache.accumulo:accumulo-trace;org.apache.accumulo;accumulo-trace;Distributed Tracing;tracing|accumulo
org.apache.accumulo:accumulo-tracer;org.apache.accumulo;accumulo-tracer;Distributed Tracing;tracing|accumulo
org.apache.accumulo:cloudtrace;org.apache.accumulo;cloudtrace;Distributed Tracing;tracing|accumulo
org.apache.geronimo.components:geronimo-transaction;org.apache.geronimo.components;geronimo-transaction;Distributed Communication;transaction
org.apache.geronimo.configs:transaction;org.apache.geronimo.configs;transaction;Distributed Communication;transaction
org.apache.geronimo.configs:transaction-1_6;org.apache.geronimo.configs;transaction-1_6;Distributed Communication;transaction
org.glassfish.transaction:transaction-internal-api;org.glassfish.transaction;transaction-internal-api;Distributed Communication;transaction
org.codehaus.btm:btm;org.codehaus.btm;btm;Distributed Communication;transaction
org.codehaus.fabric3:fabric3-tx-jotm;org.codehaus.fabric3;fabric3-tx-jotm;Distributed Communication;transaction
com.atomikos:transactions-jta;com.atomikos;transactions-jta;Distributed Communication;transaction
commons-transaction:commons-transaction;commons-transaction;commons-transaction;Distributed Communication;transaction
jotm:jotm;jotm;jotm;Distributed Communication;transaction
org.ow2.jotm:jotm;org.ow2.jotm;jotm;Distributed Communication;transaction
org.ow2.jotm:jotm-core;org.ow2.jotm;jotm-core;Distributed Communication;transaction
com.levigo.barcode:barcode-ui;com.levigo.barcode;barcode-ui;Barcode Handler;ui|barcode
chrriis:dj-nativeswing-swt;chrriis;dj-nativeswing-swt;UI;ui|swt
org.apache.isis.viewer:isis-viewer-wicket-ui;org.apache.isis.viewer;isis-viewer-wicket-ui;UI;ui|viewer|wicket
org.eclipse.core.net.linux:x86_64;org.eclipse.core.net.linux;x86_64;IDE Modules;unix
ca.carleton.gcrc:nunaliit2-upload;ca.carleton.gcrc;nunaliit2-upload;Web Applications;upload
org.codehaus.plexus:plexus-utils;org.codehaus.plexus;plexus-utils;Utilities;utility
org.apache.sling:org.apache.sling.validation.api;org.apache.sling;org.apache.sling.validation.api;Utilities;validation
org.apache.bval:bval-jsr303;org.apache.bval;bval-jsr303;Utilities;validation
com.wix:accord-api;com.wix;accord-api;Utilities;validation
com.wix:accord-api_2.10;com.wix;accord-api_2.10;Utilities;validation
com.wix:accord-api_2.11;com.wix;accord-api_2.11;Utilities;validation
com.wix:accord-api_2.12;com.wix;accord-api_2.12;Utilities;validation
com.wix:accord-api_2.12.0-M5;com.wix;accord-api_2.12.0-M5;Utilities;validation
com.wix:accord-api_2.13;com.wix;accord-api_2.13;Utilities;validation
com.wix:accord-api_2.13.0-M2;com.wix;accord-api_2.13.0-M2;Utilities;validation
com.wix:accord-api_2.13.0-M5;com.wix;accord-api_2.13.0-M5;Utilities;validation
com.wix:accord-api_sjs0.6_2.10;com.wix;accord-api_sjs0.6_2.10;Utilities;validation
com.wix:accord-api_sjs0.6_2.11;com.wix;accord-api_sjs0.6_2.11;Utilities;validation
com.wix:accord-api_sjs0.6_2.12;com.wix;accord-api_sjs0.6_2.12;Utilities;validation
com.wix:accord-api_sjs0.6_2.12.0-M5;com.wix;accord-api_sjs0.6_2.12.0-M5;Utilities;validation
com.wix:accord-api_sjs0.6_2.13;com.wix;accord-api_sjs0.6_2.13;Utilities;validation
com.wix:accord-api_sjs0.6_2.13.0-M2;com.wix;accord-api_sjs0.6_2.13.0-M2;Utilities;validation
com.wix:accord-api_sjs0.6_2.13.0-M5;com.wix;accord-api_sjs0.6_2.13.0-M5;Utilities;validation
com.wix:accord-api_sjs1_2.11;com.wix;accord-api_sjs1_2.11;Utilities;validation
com.wix:accord-api_sjs1_2.12;com.wix;accord-api_sjs1_2.12;Utilities;validation
com.wix:accord-api_sjs1_2.13;com.wix;accord-api_sjs1_2.13;Utilities;validation
com.github.yoojia:next-inputs;com.github.yoojia;next-inputs;Utilities;validation
com.github.WangJi92:spirng-parameter-validator;com.github.WangJi92;spirng-parameter-validator;Utilities;validation
com.github.ahant-pabi:field-validator;com.github.ahant-pabi;field-validator;Utilities;validation
com.github.ankurpathak.password:password-validation;com.github.ankurpathak.password;password-validation;Utilities;validation
com.github.ankurpathak.primitive:primitive-validation;com.github.ankurpathak.primitive;primitive-validation;Utilities;validation
com.github.ankurpathak.username:username-validation;com.github.ankurpathak.username;username-validation;Utilities;validation
com.github.aracwong:common-validator;com.github.aracwong;common-validator;Utilities;validation
com.github.aug04:easy-validation;com.github.aug04;easy-validation;Utilities;validation
com.github.awfun:apple-receipt-validator;com.github.awfun;apple-receipt-validator;Utilities;validation
com.github.bduisenov:validator;com.github.bduisenov;validator;Utilities;validation
com.github.cafdataprocessing:worker-document-validator;com.github.cafdataprocessing;worker-document-validator;Utilities;validation
com.github.cims-bioko:validate;com.github.cims-bioko;validate;Utilities;validation
com.github.codingsoldier:params-validate;com.github.codingsoldier;params-validate;Utilities;validation
com.github.dhaeb:jegex-validator;com.github.dhaeb;jegex-validator;Utilities;validation
com.github.eagle6688:devutility.external.javax.validation;com.github.eagle6688;devutility.external.javax.validation;Utilities;validation
com.github.edgarespina:mwa-validation;com.github.edgarespina;mwa-validation;Utilities;validation
com.github.enesusta:turkish-citizen-validator;com.github.enesusta;turkish-citizen-validator;Utilities;validation
com.github.esempla:validator;com.github.esempla;validator;Utilities;validation
com.github.exmyth:commons-validator;com.github.exmyth;commons-validator;Utilities;validation
com.github.imNirav.java.validator:java-validator;com.github.imNirav.java.validator;java-validator;Utilities;validation
com.github.ingarabr:validation;com.github.ingarabr;validation;Utilities;validation
com.github.jackieonway:jackie-validator;com.github.jackieonway;jackie-validator;Utilities;validation
com.github.jeroenr:gnip-rule-validator_2.11;com.github.jeroenr;gnip-rule-validator_2.11;Utilities;validation
com.github.jknack:mwa-validation;com.github.jknack;mwa-validation;Utilities;validation
com.github.jlarrieux:numeric-validator;com.github.jlarrieux;numeric-validator;Utilities;validation
com.github.jmodel:com.github.jmodel.validation.impl;com.github.jmodel;com.github.jmodel.validation.impl;Utilities;validation
com.github.lodsve:lodsve-validate;com.github.lodsve;lodsve-validate;Utilities;validation
com.github.lzm320a99981e:zodiac-component-validation;com.github.lzm320a99981e;zodiac-component-validation;Utilities;validation
com.github.marandus:argument-validator;com.github.marandus;argument-validator;Utilities;validation
com.github.mg0324:mango-validator-kit;com.github.mg0324;mango-validator-kit;Utilities;validation
com.github.microtweak:conditional-validator;com.github.microtweak;conditional-validator;Utilities;validation
com.github.microtweak:conditional-validator-bval;com.github.microtweak;conditional-validator-bval;Utilities;validation
com.github.microtweak:conditional-validator-core;com.github.microtweak;conditional-validator-core;Utilities;validation
com.github.microtweak:conditional-validator-hv;com.github.microtweak;conditional-validator-hv;Utilities;validation
com.github.msimw:validation;com.github.msimw;validation;Utilities;validation
com.github.mstream-trader:commons-validation;com.github.mstream-trader;commons-validation;Utilities;validation
com.github.mstream-trader:commons-validation-parent;com.github.mstream-trader;commons-validation-parent;Utilities;validation
com.github.mwiede:feign-validation;com.github.mwiede;feign-validation;Utilities;validation
com.github.nilankamanoj:validator;com.github.nilankamanoj;validator;Utilities;validation
com.github.opennano:reflection-assert;com.github.opennano;reflection-assert;Utilities;validation
com.github.philanthropix:ip-validator;com.github.philanthropix;ip-validator;Utilities;validation
com.github.robtimus:ip-validation;com.github.robtimus;ip-validation;Utilities;validation
com.github.ryoppy:validator-core_2.11;com.github.ryoppy;validator-core_2.11;Utilities;validation
com.github.ryoppy:validator_2.11;com.github.ryoppy;validator_2.11;Utilities;validation
com.github.seratch:skinny-validator_2.10;com.github.seratch;skinny-validator_2.10;Utilities;validation
com.github.shihyuho:jsr303-validator;com.github.shihyuho;jsr303-validator;Utilities;validation
com.github.skarpushin:summerb-validation;com.github.skarpushin;summerb-validation;Utilities;validation
com.github.thiagogarbazza:domain-validation;com.github.thiagogarbazza;domain-validation;Utilities;validation
com.github.zhengframework:zheng-validator;com.github.zhengframework;zheng-validator;Utilities;validation
com.github.zhengframework:zheng-validator-bval;com.github.zhengframework;zheng-validator-bval;Utilities;validation
cc.fozone.validation:fo-validation;cc.fozone.validation;fo-validation;Utilities;validation
com.feiynn:feiynn-validate;com.feiynn;feiynn-validate;Utilities;validation
com.helger:ph-validation;com.helger;ph-validation;Utilities;validation
com.lotaris.jee:jee-validation;com.lotaris.jee;jee-validation;Utilities;validation
com.v-collaborate:v-collaborate.parent;com.v-collaborate;v-collaborate.parent;Utilities;validation
com.wix:accord-core;com.wix;accord-core;Utilities;validation
com.y-l-w.enterprise:Validation;com.y-l-w.enterprise;Validation;Utilities;validation
commons-validator:commons-validator;commons-validator;commons-validator;Utilities;validation
de.knutwalker:validation;de.knutwalker;validation;Utilities;validation
info.gehrels:parameter-validation;info.gehrels;parameter-validation;Utilities;validation
net.contargo:validation;net.contargo;validation;Utilities;validation
net.sf.oval:oval;net.sf.oval;oval;Utilities;validation
org.biins:collection-validation;org.biins;collection-validation;Utilities;validation
org.foxlabs:foxlabs-validation;org.foxlabs;foxlabs-validation;Utilities;validation
org.holmes-validation:holmes-validation;org.holmes-validation;holmes-validation;Utilities;validation
org.jodd:jodd-vtor;org.jodd;jodd-vtor;Utilities;validation
org.kie.commons:kie-commons-validation;org.kie.commons;kie-commons-validation;Utilities;validation
org.lukaszkusnierz:validation;org.lukaszkusnierz;validation;Utilities;validation
org.niaouli:validation;org.niaouli;validation;Utilities;validation
org.sapia:sapia_vlad;org.sapia;sapia_vlad;Utilities;validation
org.valid4j:valid4j;org.valid4j;valid4j;Utilities;validation
com.wix:accord-core_2.10;com.wix;accord-core_2.10;Utilities;validation
com.wix:accord-core_2.11;com.wix;accord-core_2.11;Utilities;validation
com.wix:accord-core_2.12;com.wix;accord-core_2.12;Utilities;validation
com.wix:accord-core_2.12.0-M5;com.wix;accord-core_2.12.0-M5;Utilities;validation
com.wix:accord-core_2.13;com.wix;accord-core_2.13;Utilities;validation
com.wix:accord-core_2.13.0-M2;com.wix;accord-core_2.13.0-M2;Utilities;validation
com.wix:accord-core_2.13.0-M5;com.wix;accord-core_2.13.0-M5;Utilities;validation
com.wix:accord-core_sjs0.6_2.10;com.wix;accord-core_sjs0.6_2.10;Utilities;validation
com.wix:accord-core_sjs0.6_2.11;com.wix;accord-core_sjs0.6_2.11;Utilities;validation
com.wix:accord-core_sjs0.6_2.12;com.wix;accord-core_sjs0.6_2.12;Utilities;validation
com.wix:accord-core_sjs0.6_2.12.0-M5;com.wix;accord-core_sjs0.6_2.12.0-M5;Utilities;validation
com.wix:accord-core_sjs0.6_2.13;com.wix;accord-core_sjs0.6_2.13;Utilities;validation
com.wix:accord-core_sjs0.6_2.13.0-M2;com.wix;accord-core_sjs0.6_2.13.0-M2;Utilities;validation
com.wix:accord-core_sjs0.6_2.13.0-M5;com.wix;accord-core_sjs0.6_2.13.0-M5;Utilities;validation
com.wix:accord-core_sjs1_2.11;com.wix;accord-core_sjs1_2.11;Utilities;validation
com.wix:accord-core_sjs1_2.12;com.wix;accord-core_sjs1_2.12;Utilities;validation
com.wix:accord-core_sjs1_2.13;com.wix;accord-core_sjs1_2.13;Utilities;validation
org.tnmx:tarski_2.9.1;org.tnmx;tarski_2.9.1;Utilities;validation
com.github.chenhaiyangs:web-validation-core;com.github.chenhaiyangs;web-validation-core;Utilities;validation|web
org.apache.rave:rave-commons;org.apache.rave;rave-commons;UI;web
org.apache.rave:rave-components;org.apache.rave;rave-components;UI;web
org.apache.rave:rave-core;org.apache.rave;rave-core;UI;web
org.apache.rave:rave-master;org.apache.rave;rave-master;UI;web
org.apache.rave:rave-opensocial-core;org.apache.rave;rave-opensocial-core;UI;web
org.apache.rave:rave-project;org.apache.rave;rave-project;UI;web
org.apache.rave:rave-shindig-dependencies;org.apache.rave;rave-shindig-dependencies;UI;web
org.fujion.webjars:webjar-jsbarcode;org.fujion.webjars;webjar-jsbarcode;Barcode Handler;web|barcode
org.webjars.bower:jquery-cron;org.webjars.bower;jquery-cron;Job Scheduling;web|cron|jquery|assets
com.fredericboisguerin.excel:excel-reader-writer;com.fredericboisguerin.excel;excel-reader-writer;File Handler;writer
com.megginson.sax:xml-writer;com.megginson.sax;xml-writer;File Handler;writer|xml
org.apache.xmlbeans:xmlbeans;org.apache.xmlbeans;xmlbeans;File Handler;xml
xml-apis:xml-apis;xml-apis;xml-apis;File Handler;xml
org.codehaus.woodstox:woodstox-core-asl;org.codehaus.woodstox;woodstox-core-asl;File Handler;xml
com.github.akarnokd:akarnokd-xml;com.github.akarnokd;akarnokd-xml;File Handler;xml
com.github.crabs-hue.commons:commons-xml;com.github.crabs-hue.commons;commons-xml;File Handler;xml
com.github.dnault:xml-patch;com.github.dnault;xml-patch;File Handler;xml
com.github.hihi-dev:auto-value-xml;com.github.hihi-dev;auto-value-xml;File Handler;xml
com.github.houbb:xml;com.github.houbb;xml;File Handler;xml
com.github.kondaurovdev:xml_2.11;com.github.kondaurovdev;xml_2.11;File Handler;xml
com.github.liuchink.hcutils:hcUtils-xml;com.github.liuchink.hcutils;hcUtils-xml;File Handler;xml
com.github.ngeor:yak4j-xml;com.github.ngeor;yak4j-xml;File Handler;xml
com.github.petitparser:petitparser-xml;com.github.petitparser;petitparser-xml;File Handler;xml
com.github.simy4.xpath:xpath-to-xml;com.github.simy4.xpath;xpath-to-xml;File Handler;xml
com.github.simy4.xpath:xpath-to-xml-core;com.github.simy4.xpath;xpath-to-xml-core;File Handler;xml
com.github.simy4.xpath:xpath-to-xml-jdom;com.github.simy4.xpath;xpath-to-xml-jdom;File Handler;xml
com.github.simy4.xpath:xpath-to-xml-xom;com.github.simy4.xpath;xpath-to-xml-xom;File Handler;xml
com.github.spucman:xml-splitter;com.github.spucman;xml-splitter;File Handler;xml
com.github.trentonadams:au-xml-util;com.github.trentonadams;au-xml-util;File Handler;xml
com.bea.xml:jsr173-ri;com.bea.xml;jsr173-ri;File Handler;xml
com.fasterxml:aalto-xml;com.fasterxml;aalto-xml;File Handler;xml
com.thoughtworks.xstream:xstream;com.thoughtworks.xstream;xstream;File Handler;xml
jdom:jdom;jdom;jdom;File Handler;xml
net.sf.kxml:kxml2;net.sf.kxml;kxml2;File Handler;xml
org.cyberneko.pull:nekopull;org.cyberneko.pull;nekopull;File Handler;xml
org.jdom:jdom;org.jdom;jdom;File Handler;xml
org.jdom:jdom2;org.jdom;jdom2;File Handler;xml
org.ogce:xpp3;org.ogce;xpp3;File Handler;xml
piccolo:piccolo;piccolo;piccolo;File Handler;xml
xpp3:xpp3_min;xpp3;xpp3_min;File Handler;xml
xstream:xstream;xstream;xstream;File Handler;xml
jaxen:jaxen;jaxen;jaxen;File Handler;xml
com.github.pureconfig:pureconfig-yaml_2.10;com.github.pureconfig;pureconfig-yaml_2.10;File Handler;yaml
com.github.pureconfig:pureconfig-yaml_2.11;com.github.pureconfig;pureconfig-yaml_2.11;File Handler;yaml
com.github.pureconfig:pureconfig-yaml_2.12;com.github.pureconfig;pureconfig-yaml_2.12;File Handler;yaml
com.github.pureconfig:pureconfig-yaml_2.13;com.github.pureconfig;pureconfig-yaml_2.13;File Handler;yaml
com.github.robtimus:obfuscation-yaml;com.github.robtimus;obfuscation-yaml;File Handler;yaml
com.github.shynixn.workbench:workbench-bukkit-yaml;com.github.shynixn.workbench;workbench-bukkit-yaml;File Handler;yaml
com.github.shynixn.workbench:workbench-yaml;com.github.shynixn.workbench;workbench-yaml;File Handler;yaml
com.dyuproject.protostuff:protostuff-yaml;com.dyuproject.protostuff;protostuff-yaml;File Handler;yaml
com.esotericsoftware.yamlbeans:yamlbeans;com.esotericsoftware.yamlbeans;yamlbeans;File Handler;yaml
net.java.dev:jvyaml;net.java.dev;jvyaml;File Handler;yaml
net.jcazevedo:moultingyaml;net.jcazevedo;moultingyaml;File Handler;yaml
org.bovinegenius:kurgan;org.bovinegenius;kurgan;File Handler;yaml
org.jyaml:jyaml;org.jyaml;jyaml;File Handler;yaml
org.yaml:snakeyaml;org.yaml;snakeyaml;File Handler;yaml
net.jcazevedo:moultingyaml_2.10;net.jcazevedo;moultingyaml_2.10;File Handler;yaml
net.jcazevedo:moultingyaml_2.11;net.jcazevedo;moultingyaml_2.11;File Handler;yaml
net.jcazevedo:moultingyaml_2.12;net.jcazevedo;moultingyaml_2.12;File Handler;yaml
net.jcazevedo:moultingyaml_2.13;net.jcazevedo;moultingyaml_2.13;File Handler;yaml
ch.cern.hadoop:hadoop-yarn-api;ch.cern.hadoop;hadoop-yarn-api;Cluster Managment;yarn
